paper_id,condition,finding_idx,severity,gt_match,finding_text
R11,graduated_dissent,14,MINOR,False,"No sample size or power justification provided, particularly problematic for subgroup analyses with very small cells (e.g., maintenance personnel n=8)."
R11,graduated_dissent,15,MINOR,False,Malformed profession percentages in Table 1 ('n = 109% = 22') suggesting poor quality control in data reporting.
R11,graduated_dissent,16,MINOR,False,"Small effect sizes (correlations ~0.10–0.18) are discussed without adequate attention to practical significance, and conclusions are framed more strongly than the data warrant."
R11,graduated_dissent,17,MINOR,False,"No clear handling of clustering by hospital/occupation is described; if participants are nested within hospitals, standard errors may be anti-conservative."
R19,graduated_dissent,1,RETRACTION-WORTHY,False,"Misaligned time-zero between treatment groups: monotherapy indexed from GLP-1 initiation, combination therapy indexed from later bupropion/naltrexone add-on. The primary comparison does not estimate a"
R19,graduated_dissent,2,RETRACTION-WORTHY,True,"Inappropriate use of hazard ratio (HR 0.88) to compare continuous weight change (TBWL) between groups. HRs are for time-to-event outcomes, not continuous endpoints."
R19,graduated_dissent,3,MAJOR-REVISION,False,"Immortal-time bias / selection on future treatment: combination group patients must survive, adhere, and remain under observation on GLP-1 long enough to receive add-on therapy, creating guaranteed ev"
R19,graduated_dissent,4,MAJOR-REVISION,False,"Contradictory results: overall null finding (HR 0.88, p=0.35) but statistically significant benefit of add-on in both responder and non-responder subgroups. The abstract's conclusion favoring combinat"
R19,graduated_dissent,5,MAJOR-REVISION,False,"Confounding by indication: treatment escalation was non-random and likely driven by clinical factors (poor response, higher BMI, comorbidities), with no described adjustment methods."
R19,graduated_dissent,6,MAJOR-REVISION,False,"Subgroup analysis based on variable-duration prior GLP-1 response ('any amount of time') introduces selection bias, regression to the mean, and potential collider bias."
R19,graduated_dissent,7,MAJOR-REVISION,False,Ambiguity in baseline weight reference for the combination group: unclear whether TBWL is measured from GLP-1 initiation or from add-on initiation.
R19,graduated_dissent,8,MINOR,False,"Insufficient reporting: missing details on GLP-1 agent/dose, weight measurement protocols, time gap between GLP-1 start and add-on, missing data handling, treatment discontinuation, and adherence."
R19,graduated_dissent,9,MINOR,False,"Pooling of GLP-1 analogues without specification of agent, dose, or indication (obesity vs. diabetes dosing)."
R19,graduated_dissent,10,MINOR,False,"Multiplicity concerns: significant subgroup effects in the setting of an overall null result, with no indication of pre-specification or multiplicity adjustment."
R24,graduated_dissent,1,RETRACTION-WORTHY,True,"Non-independence of observations: 61 patients contributed 65 procedures (including bilateral cases), but analyses treat each procedure as independent without accounting for within-patient clustering v"
R24,graduated_dissent,2,MAJOR-REVISION,False,"Causal/quasi-causal predictor claims from a single-arm uncontrolled retrospective case series: the regression cannot identify treatment-effect modifiers without a comparator group, yet the paper concl"
R24,graduated_dissent,3,MAJOR-REVISION,False,"High risk of nonresponse/selection bias: only 58% of eligible patients responded, with no comparison of responders vs. nonresponders, likely inflating reported improvement."
R24,graduated_dissent,4,MAJOR-REVISION,False,"Overfitting and instability of multivariable regression, particularly the depression predictor based on only 5 patients, producing large unstable coefficients vulnerable to single-observation leverage"
R24,graduated_dissent,5,MAJOR-REVISION,False,"Pre/post comparisons described as using Mann-Whitney U tests (independent samples) rather than appropriate paired tests (e.g., Wilcoxon signed-rank) for within-subject pre-post data."
R24,graduated_dissent,6,MAJOR-REVISION,False,"Predictor selection based on univariate screening and clinical experience, a data-dependent strategy that inflates Type I error and produces anticonservative p-values in the final model."
R24,graduated_dissent,7,MAJOR-REVISION,False,"Use of change scores as dependent variable without explicit baseline adjustment, risking confounding from regression to the mean and ceiling/floor effects on bounded 0-100 scales."
R24,graduated_dissent,8,MAJOR-REVISION,False,"Deep posterior compartment involvement as a predictor is confounded: it encodes both disease pattern and receipt of a more extensive surgical procedure (4-compartment vs. 2-compartment release), makin"
R24,graduated_dissent,9,MAJOR-REVISION,False,"No model diagnostics reported for linear regression (residual distribution, heteroskedasticity, influential points), despite bounded outcomes, sparse predictors, and small sample."
R24,graduated_dissent,10,MAJOR-REVISION,False,Incomplete complication reporting: safety outcomes ascertained only among responders with no systematic capture for the full eligible cohort.
R24,graduated_dissent,11,MINOR,False,"Multiple outcomes and predictors tested without adjustment for multiplicity, with several marginal p-values near 0.05."
R24,graduated_dissent,12,MINOR,False,"Wide and variable follow-up time (12-115 months) not incorporated into the predictor model, introducing heterogeneity and potential confounding."
R24,graduated_dissent,13,MINOR,False,Inconsistent reporting of FAAM-Sports change score (40.4 in text vs. 41.0 implied by table values).
R24,graduated_dissent,14,MINOR,False,Unclear whether preoperative FAAM/SANE/VAS scores were prospectively captured uniformly before surgery or reconstructed from variable clinical records.
R25,graduated_dissent,1,MAJOR-REVISION,False,"Invalid comparison of wildfire vs. nonwildfire PM2.5 effect estimates. The per 1 µg/m³ coefficients are compared despite wildfire PM2.5 having a median ~0.09 µg/m³ and nonwildfire ~11.2 µg/m³, making "
R25,graduated_dissent,2,MAJOR-REVISION,False,"Inadequate control for spatial confounding. Exposure is assigned at census-tract level, but the model includes only two tract-level covariates (poverty, population density) with no spatial fixed effec"
R25,graduated_dissent,3,MAJOR-REVISION,False,"Unvalidated wildfire/nonwildfire PM2.5 source separation. The exposure model subtracts estimated nonwildfire PM2.5 from total PM2.5 on smoky days. The reported R²=0.78 is for total PM2.5, not for the "
R25,graduated_dissent,4,MAJOR-REVISION,False,Potential immortal-time/selection bias from requiring enrollment for ≥1 day in the year following the baseline year. This conditions cohort inclusion on post-baseline survival and health plan retentio
R25,graduated_dissent,5,MAJOR-REVISION,False,"Age appears adjusted only at baseline ('age at cohort entry') in pooled logistic models spanning 10+ years of follow-up, rather than using time-updated attained age or age as the time scale. Dementia "
R25,graduated_dissent,6,MAJOR-REVISION,False,"No adjustment for healthcare utilization intensity in EHR-based dementia ascertainment. Diagnosis probability depends heavily on visit frequency, specialist access, and care-seeking behavior, all of w"
R25,graduated_dissent,7,MAJOR-REVISION,False,"Incident dementia ascertainment without a clearly described washout/lookback period sufficient to distinguish incident from prevalent cases. Neurodegenerative diseases have long preclinical periods, a"
R25,graduated_dissent,8,MAJOR-REVISION,False,"Three-year rolling exposure window with no lagged analyses reported. Given dementia's long preclinical period, recent exposure windows may capture reverse causation or protopathic bias (e.g., if prodr"
R25,graduated_dissent,9,MAJOR-REVISION,False,Subgroup conclusions about heightened dementia risk in racially minoritized groups rest on imprecise estimates from heterogeneous or sparse categories. The 'Other' race/ethnicity group (combining mult
R25,graduated_dissent,10,MAJOR-REVISION,False,Overstated causal language in competing risk/death sensitivity analysis. The manuscript claims to estimate a 'controlled direct effect after eliminating' death and loss to follow-up using inverse prob
R25,graduated_dissent,11,MINOR,False,"No clear accounting for within-person correlation in pooled logistic regression. If naive (non-robust, non-clustered) standard errors are used on repeated person-period observations, confidence interv"
R25,graduated_dissent,12,MINOR,False,Odds ratios interpreted as risk increases without explicit justification that the rare-event approximation holds for the chosen discrete-time interval structure.
R25,graduated_dissent,13,MINOR,False,"Missing individual-level socioeconomic confounders (education, income) with reliance on proxy variables (relationship status, interpreter need, race/ethnicity) and tract-level covariates."
R25,graduated_dissent,14,MINOR,False,Calendar year fixed effects may not fully control secular changes in dementia coding practices (ICD-9/ICD-10 transition) and wildfire exposure trends.
W01,graduated_dissent,1,MAJOR-REVISION,False,"The manuscript states that microbiota-derived SCFAs, folate, methionine, and B vitamins are used by host enzymes as direct 'acetyl or methyl donors' for histone modifications. This is biochemically in"
W01,graduated_dissent,2,MAJOR-REVISION,False,"Table 1 contains internal contradictions where directional arrows for histone modifications conflict with the narrative text descriptions. For example, a row states '↓ H3K4me3' while the accompanying "
W01,graduated_dissent,3,MINOR,False,"The manuscript systematically uses causal/mechanistic language ('the gut microbiota can regulate,' 'microbiota-epigenetic circuit') where the cited literature is largely associative, indirect, or limi"
W01,graduated_dissent,4,MINOR,False,"The review generalizes from in vitro studies, non-gut tissues, transformed cell lines, and pathogen-infection models (e.g., Legionella, Listeria, LPS in lung epithelial cells) to gut commensal microbi"
W01,graduated_dissent,5,MINOR,False,"The review conflates germ-free and antibiotic-treated models as providing equivalent evidence for microbiota-dependent mechanisms, without discussing the substantial differences between these models ("
W01,graduated_dissent,6,MINOR,False,"The manuscript does not clearly distinguish between evidence that microbiota changes clock gene expression levels versus evidence of altered circadian rhythmicity parameters (period, phase, amplitude)"
W01,graduated_dissent,7,MINOR,False,Chenodeoxycholic acid is described as 'derived from the gut microbiota' alongside deoxycholic acid. Chenodeoxycholic acid is a primary bile acid synthesized by the host; only deoxycholic acid is a mic
W01,graduated_dissent,8,MINOR,False,"Figure 3 presents hypothetical pathways (e.g., HDAC3 mediating rhythmic MHC-II expression and STAT3 activity) in a manner visually and rhetorically close to established mechanisms, without clearly dis"
W01,graduated_dissent,9,MINOR,False,"The review uses broad disease implications (carcinoma, obesity, diabetes, neurodegenerative disorders) without consistently evaluating evidence strength or distinguishing causal, correlative, preclini"
W01,graduated_dissent,10,MINOR,False,"Multiple editorial quality issues including inconsistent nomenclature, possible typos (e.g., 'Legionellea'), and inconsistent scientific terminology that reduce confidence in the review's precision."
W01,graduated_dissent,11,MINOR,False,"No explicit methodology for literature selection, inclusion/exclusion criteria, or evidence appraisal is provided."
W02,graduated_dissent,1,MAJOR-REVISION,False,The MD simulation protocol used to generate candidate structural ensembles is fundamentally flawed. 800 K simulations with extremely short trajectories (20-40 ns) produce physically non-representative
W02,graduated_dissent,2,MAJOR-REVISION,False,"The ensemble fitting of SAXS/TRXSS data into specific microscopic structures and precise subpopulation fractions (e.g., F1 20%, F2 47%, F3 33%) is a severe overinterpretation of inherently low-informa"
W02,graduated_dissent,3,MAJOR-REVISION,False,"The reported oligonucleotide sequence (5′-CCC TAA CCC TAA CCC TAA CCC TAA CCC-3′, 27 nucleotides with five CCC tracts) is inconsistent with the manuscript's description of a 21-nucleotide construct wi"
W02,graduated_dissent,4,MAJOR-REVISION,False,"The kinetic model (U→I→F→U) is imposed as a sequential scheme without testing alternative models (parallel pathways, branching, direct U→F conversion, multiple intermediates). The extracted species-as"
W02,graduated_dissent,5,MAJOR-REVISION,False,The manuscript lacks direct calibration of the pH-jump magnitude and temporal profile in the exact sample conditions used for DNA measurements. Without knowing the actual local pH excursion and its li
W02,graduated_dissent,6,MAJOR-REVISION,False,Equilibrium SAXS and TRXSS experiments were performed in materially different buffer conditions (10 mM phosphate + 140 mM NaCl vs. water + 150 mM NaCl + 8 mM o-nitrobenzaldehyde at pH 6.8). Using equi
W02,graduated_dissent,7,MAJOR-REVISION,False,"The earliest structural event is claimed to occur within 113 ns, but Methods report TRXSS delays from 300 ns to 50 ms, while Results mention data spanning 10 ns to 50 ms. This inconsistency makes it u"
W02,graduated_dissent,8,MINOR,False,"The candidate-structure sampling description is internally inconsistent (e.g., 40 ns trajectory sampled every 20 fs should yield ~2 million frames, not the reported ~1000), suggesting non-transparent "
W02,graduated_dissent,9,MINOR,False,"The manuscript claims a sharp two-state equilibrium transition from SAXS (midpoint 6.2, FWHM 0.08 pH unit) but simultaneously emphasizes conformational heterogeneity and intermediates in the kinetic d"
W02,graduated_dissent,10,MINOR,False,The Guinier analysis and Bayesian indirect Fourier transforms applied to highly flexible/disordered single-stranded DNA ensembles are not sufficiently qualified regarding sensitivity to q-range select
W02,graduated_dissent,11,MINOR,False,The speculative reinterpretation of prior FRET observations based on the proposed compact misfolded species lacks orthogonal validation and should be presented as a hypothesis rather than a demonstrat
W02,graduated_dissent,12,MINOR,False,"The protonation state assignments in MD simulations are not clearly specified: which cytosines are protonated in each simulated state, whether protonation patterns were fixed or sampled, and how they "
W03,graduated_dissent,1,MAJOR-REVISION,False,"Absence of systematic benchmarking or validation against experimental structures, competing docking methods, or established benchmarks for TPS or enzyme systems. Claims of 'successful use' rest on qua"
W03,graduated_dissent,2,MAJOR-REVISION,False,"Heavy reliance on user-defined restraints and 'chemical intuition' for pose generation and pathway identification, creating substantial confirmation bias risk. The manuscript acknowledges that without"
W03,graduated_dissent,3,MAJOR-REVISION,False,"Conflation of review and primary research genres. The manuscript is framed as a review but functions as a promotional methods paper for the authors' own software, including unpublished results, detail"
W03,graduated_dissent,4,MAJOR-REVISION,False,"Absence of quantitative performance metrics throughout. No pose RMSD distributions, success rates across catalytic states, enrichment over random, stereochemical outcome recovery rates, or any numeric"
W03,graduated_dissent,5,MAJOR-REVISION,False,Inadequate description of the core docking algorithm's novelty. The manuscript does not clearly specify what makes EnzyDock's conformational search uniquely effective beyond combining known CHARMM com
W03,graduated_dissent,6,MAJOR-REVISION,False,"No reproducibility details on stochastic variability, number of independent runs, convergence criteria, or failure rates, despite the Monte Carlo/simulated annealing nature of the workflow."
W03,graduated_dissent,7,MAJOR-REVISION,False,"Workflow vulnerability to path dependence from choice of docking seed and sequential state propagation, with no sensitivity analysis presented for alternative seeds, restraint strengths, sampling sett"
W03,graduated_dissent,8,MAJOR-REVISION,False,"Scoring and ranking framework insufficiently validated for carbocations and unusual high-energy intermediates. The manuscript acknowledges standard force fields are poor for such species, yet much of "
W03,graduated_dissent,9,MAJOR-REVISION,False,"Absence of failure cases, negative controls, or discussion of systems where EnzyDock underperforms. Only successful examples are presented, creating a selective reporting concern."
W03,graduated_dissent,10,MAJOR-REVISION,False,"Potential circular validation: docked poses may be judged successful partly because downstream QM/MM or free-energy analyses from the same modeling pipeline and assumptions find them plausible, rather"
W03,graduated_dissent,11,MINOR,False,"Ambiguous/overstated claims about docking 'transition states.' The manuscript does not clarify how transition state structures are defined, generated, constrained, or distinguished from stable interme"
W03,graduated_dissent,12,MINOR,False,Use of unpublished results (catalytic water pocket in CotB2) as supporting evidence for methodological claims.
W03,graduated_dissent,13,MINOR,False,"Conflation of 'biochemically meaningful poses' with evidence for actual in-enzyme reaction pathways. Docking of intermediates provides structural hypotheses, not direct mechanistic proof."
W03,graduated_dissent,14,MINOR,False,"No guidance on how results degrade for apo structures, homology models, or AlphaFold models, despite suggesting such uses are possible."
W03,graduated_dissent,15,MINOR,False,"Incomplete reporting of software availability, dependencies, version control, example datasets, and validation suite for ensuring correct installation."
W04,graduated_dissent,1,MAJOR-REVISION,False,"The description of the blood-pressure study (ref 120) appears methodologically confused: stating data were randomized into ten parts, 'using one part for training and the remaining nine for 10-fold cr"
W04,graduated_dissent,2,MAJOR-REVISION,False,"The review systematically reports high accuracies/AUCs from cited studies without critical appraisal of validation design, creating an overly optimistic picture of ML maturity in wearable sensing. Thi"
W04,graduated_dissent,3,MINOR,False,"The review omits discussion of core real-world deployment challenges in wearable ML (dataset shift, inter-subject variability, calibration burden, confounding, missingness, failure modes) and does not"
W04,graduated_dissent,4,MINOR,False,"The review lacks explicit systematic methodology (search strategy, inclusion/exclusion criteria, quality assessment, evidence grading) while making claims about comprehensiveness ('latest advancements"
W04,graduated_dissent,5,MINOR,False,The manuscript mischaracterizes k-means clustering as a 'classification model' for mask-position recognition.
W04,graduated_dissent,6,MINOR,False,"The review uses 'ML algorithms' and 'AI' interchangeably, makes overly categorical claims about cloud AI accuracy, and attributes capabilities to ML monolithically rather than specifying validated mod"
W04,graduated_dissent,7,MINOR,False,"Table 1 comparing ML algorithms is overly simplistic and contains debatable claims (e.g., SVMs 'robust to overfitting') without context for wearable sensor applications."
W05,graduated_dissent,1,MAJOR-REVISION,False,"Circularity/confounding from Human Footprint Index as the dominant predictor (62.6%) when human case occurrence is itself conditional on human presence, settlement, healthcare access, and reporting in"
W05,graduated_dissent,2,MAJOR-REVISION,False,"Human case locations treated as ecological presence records for MaxEnt without adequately addressing that they reflect transmission, healthcare access, surveillance intensity, population density, and "
W05,graduated_dissent,3,MAJOR-REVISION,False,"Human Footprint Index held constant in future projections despite contributing 62.6% of model explanatory power, creating biologically incoherent future suitability maps."
W05,graduated_dissent,4,MAJOR-REVISION,False,"No sampling-bias correction or explicit background sampling strategy described, despite known uneven surveillance and geocoding success across the study region."
W05,graduated_dissent,5,MAJOR-REVISION,False,"Temporal mismatch: occurrence data spanning 2001–2018 paired with static contemporary environmental layers, with no attempt to match cases to contemporaneous covariates."
W05,graduated_dissent,6,MAJOR-REVISION,False,"Inference of disease 'expansion' from accumulated presence-only records cannot distinguish true epidemiological spread from changes in surveillance, diagnosis, geocoding completeness, or population gr"
W05,graduated_dissent,7,MAJOR-REVISION,False,Spatial thinning from 855 geocoded positives to 84 points using a 10 km filter without ecological justification or sensitivity analysis.
W05,graduated_dissent,8,MAJOR-REVISION,False,Future projections rely on a single Global Climate Model (CNRM-CM6-1) without multi-model ensemble or uncertainty quantification across GCMs.
W05,graduated_dissent,9,MAJOR-REVISION,False,"Calibration area (accessible area, M in BAM framework) not explicitly defined, despite being a foundational specification in MaxEnt/kuenm workflows."
W05,graduated_dissent,10,MAJOR-REVISION,False,No adjustment for population at risk when modeling human case occurrence; suitability may be conflated with population concentration.
W05,graduated_dissent,11,MAJOR-REVISION,False,"No independent spatial/temporal validation beyond internal MaxEnt metrics (partial ROC, AICc, omission); no spatial block cross-validation or temporal holdout."
W05,graduated_dissent,12,MAJOR-REVISION,False,"Variable selection process lacks transparency: final 6 variables from 28 candidates, but eliminated variables and correlation structure not shown; potential residual multicollinearity."
W05,graduated_dissent,13,MINOR,False,"Interpretation of MaxEnt percent contribution values as stable causal effect sizes (e.g., 'HFP contributed 62.6% to explain VL cases') when these are algorithm-dependent heuristic measures unstable un"
W05,graduated_dissent,14,MINOR,False,Conflation of suitability maps from presence-only ENM with incidence/risk maps in language and interpretation.
W05,graduated_dissent,15,MINOR,False,"MOP analysis shows extrapolation risk for 2061–2080 projections, but quantitative expansion conclusions are not masked or qualified for high-risk extrapolation areas."
W05,graduated_dissent,16,MINOR,False,"Model selection and threshold choice for binary maps underreported; multiple thresholds considered but one chosen without robust justification, making reported expansion percentages potentially thresh"
W05,graduated_dissent,17,MINOR,False,Resampling all variables to 30 arc-seconds using nearest neighbor is suboptimal for continuous environmental variables.
